"# ndo-LPSCl1.6 n5fu (Nd@P control, frozen-4f) DOS/PDOS (states/eV), gap=2.1616 eV, Gaussian sigma=0.15 eV, EF=0, bonding=below 0"
E_minus_EF_eV,DOS_total,DOS_S,DOS_P,DOS_Cl,DOS_Li,DOS_O,DOS_Nd
2.403,4.1260,1.5940,1.1488,0.0546,0.7442,0.0836,0.2115
2.413,4.2676,1.6381,1.1810,0.0559,0.7711,0.0867,0.2361
2.423,4.4114,1.6819,1.2127,0.0573,0.7985,0.0898,0.2633
2.433,4.5572,1.7252,1.2437,0.0586,0.8263,0.0928,0.2932
2.443,4.7049,1.7679,1.2739,0.0600,0.8545,0.0959,0.3260
2.453,4.8544,1.8098,1.3032,0.0613,0.8831,0.0988,0.3619
2.463,5.0055,1.8508,1.3315,0.0627,0.9121,0.1017,0.4010
2.473,5.1583,1.8909,1.3587,0.0641,0.9415,0.1045,0.4436
2.483,5.3126,1.9299,1.3846,0.0654,0.9712,0.1073,0.4898
2.493,5.4684,1.9677,1.4093,0.0668,1.0013,0.1100,0.5398
2.503,5.6256,2.0043,1.4324,0.0681,1.0318,0.1125,0.5938
2.513,5.7841,2.0394,1.4541,0.0694,1.0626,0.1150,0.6518
2.523,5.9440,2.0731,1.4742,0.0708,1.0937,0.1174,0.7140
2.533,6.1051,2.1053,1.4927,0.0721,1.1252,0.1197,0.7805
2.543,6.2674,2.1359,1.5094,0.0734,1.1570,0.1219,0.8515
2.553,6.4311,2.1648,1.5243,0.0748,1.1891,0.1240,0.9270
2.563,6.5959,2.1921,1.5375,0.0761,1.2215,0.1260,1.0071
2.573,6.7620,2.2177,1.5489,0.0774,1.2543,0.1278,1.0918
2.583,6.9293,2.2415,1.5584,0.0788,1.2873,0.1296,1.1812
2.593,7.0977,2.2636,1.5661,0.0801,1.3207,0.1313,1.2753
2.603,7.2672,2.2839,1.5720,0.0815,1.3543,0.1329,1.3740
2.613,7.4380,2.3025,1.5761,0.0828,1.3882,0.1344,1.4773
2.623,7.6101,2.3194,1.5785,0.0842,1.4224,0.1358,1.5853
2.633,7.7835,2.3347,1.5791,0.0856,1.4569,0.1371,1.6978
2.643,7.9584,2.3484,1.5781,0.0871,1.4917,0.1383,1.8148
2.653,8.1350,2.3605,1.5756,0.0885,1.5269,0.1395,1.9363
2.663,8.3135,2.3713,1.5716,0.0900,1.5624,0.1406,2.0623
2.673,8.4940,2.3807,1.5662,0.0916,1.5983,0.1416,2.1926
2.683,8.6767,2.3890,1.5596,0.0932,1.6346,0.1426,2.3271
2.693,8.8622,2.3962,1.5519,0.0949,1.6714,0.1436,2.4659
2.703,9.0507,2.4026,1.5433,0.0966,1.7087,0.1445,2.6088
2.713,9.2423,2.4081,1.5337,0.0985,1.7467,0.1455,2.7558
2.723,9.4377,2.4132,1.5235,0.1004,1.7852,0.1464,2.9069
2.733,9.6372,2.4178,1.5128,0.1024,1.8246,0.1473,3.0620
2.743,9.8414,2.4223,1.5017,0.1045,1.8647,0.1482,3.2210
2.753,10.0508,2.4268,1.4904,0.1068,1.9058,0.1492,3.3841
2.763,10.2660,2.4317,1.4791,0.1092,1.9479,0.1501,3.5511
2.773,10.4876,2.4370,1.4680,0.1117,1.9912,0.1512,3.7221
2.783,10.7160,2.4430,1.4572,0.1145,2.0358,0.1522,3.8970
2.793,10.9518,2.4499,1.4469,0.1173,2.0817,0.1534,4.0759
2.803,11.1957,2.4580,1.4372,0.1204,2.1290,0.1545,4.2587
2.813,11.4479,2.4674,1.4284,0.1237,2.1780,0.1558,4.4454
2.823,11.7093,2.4783,1.4207,0.1272,2.2286,0.1571,4.6360
2.833,11.9801,2.4910,1.4140,0.1309,2.2810,0.1585,4.8306
2.843,12.2609,2.5057,1.4086,0.1348,2.3352,0.1600,5.0290
2.853,12.5520,2.5224,1.4047,0.1389,2.3914,0.1615,5.2312
2.863,12.8536,2.5414,1.4022,0.1433,2.4496,0.1631,5.4371
2.873,13.1659,2.5628,1.4014,0.1480,2.5098,0.1647,5.6467
2.883,13.4890,2.5866,1.4023,0.1529,2.5720,0.1664,5.8598
2.893,13.8229,2.6130,1.4050,0.1580,2.6363,0.1682,6.0761
2.903,14.1673,2.6419,1.4095,0.1634,2.7026,0.1700,6.2955
2.913,14.5222,2.6735,1.4159,0.1691,2.7708,0.1718,6.5178
2.923,14.8870,2.7078,1.4242,0.1750,2.8409,0.1736,6.7426
2.933,15.2614,2.7447,1.4345,0.1811,2.9128,0.1755,6.9695
2.943,15.6447,2.7842,1.4468,0.1875,2.9864,0.1773,7.1983
2.953,16.0363,2.8263,1.4609,0.1941,3.0614,0.1791,7.4283
2.963,16.4352,2.8708,1.4771,0.2009,3.1378,0.1809,7.6591
2.973,16.8405,2.9176,1.4952,0.2078,3.2154,0.1826,7.8902
2.983,17.2512,2.9667,1.5152,0.2150,3.2938,0.1843,8.1208
2.993,17.6661,3.0179,1.5370,0.2223,3.3730,0.1859,8.3504
3.003,18.0839,3.0711,1.5607,0.2297,3.4526,0.1874,8.5781
3.013,18.5031,3.1259,1.5862,0.2372,3.5323,0.1889,8.8033
3.023,18.9224,3.1824,1.6134,0.2448,3.6118,0.1903,9.0250
3.033,19.3402,3.2401,1.6423,0.2525,3.6910,0.1916,9.2423
3.043,19.7549,3.2990,1.6729,0.2602,3.7693,0.1929,9.4545
3.053,20.1647,3.3587,1.7050,0.2678,3.8466,0.1941,9.6604
3.063,20.5680,3.4191,1.7386,0.2755,3.9225,0.1952,9.8593
3.073,20.9630,3.4799,1.7736,0.2830,3.9966,0.1962,10.0499
3.083,21.3480,3.5407,1.8099,0.2905,4.0687,0.1972,10.2314
3.093,21.7210,3.6014,1.8475,0.2978,4.1385,0.1982,10.4027
3.103,22.0804,3.6616,1.8863,0.3050,4.2055,0.1992,10.5628
3.113,22.4244,3.7210,1.9260,0.3120,4.2696,0.2002,10.7109
3.123,22.7512,3.7794,1.9667,0.3188,4.3305,0.2011,10.8458
3.133,23.0592,3.8364,2.0082,0.3253,4.3878,0.2022,10.9667
3.143,23.3468,3.8917,2.0503,0.3316,4.4415,0.2032,11.0729
3.153,23.6124,3.9451,2.0930,0.3375,4.4911,0.2044,11.1634
3.163,23.8547,3.9963,2.1360,0.3432,4.5367,0.2057,11.2377
3.173,24.0723,4.0449,2.1792,0.3485,4.5779,0.2070,11.2950
3.183,24.2643,4.0907,2.2224,0.3535,4.6148,0.2086,11.3350
3.193,24.4295,4.1334,2.2655,0.3582,4.6472,0.2102,11.3572
3.203,24.5673,4.1728,2.3083,0.3624,4.6751,0.2121,11.3613
3.213,24.6771,4.2086,2.3506,0.3664,4.6985,0.2142,11.3471
3.223,24.7584,4.2407,2.3921,0.3700,4.7174,0.2165,11.3147
3.233,24.8111,4.2688,2.4329,0.3732,4.7320,0.2191,11.2641
3.243,24.8351,4.2927,2.4726,0.3761,4.7423,0.2219,11.1955
3.253,24.8308,4.3125,2.5111,0.3786,4.7485,0.2250,11.1093
3.263,24.7987,4.3279,2.5483,0.3809,4.7509,0.2284,11.0060
3.273,24.7395,4.3390,2.5841,0.3828,4.7497,0.2321,10.8861
3.283,24.6539,4.3455,2.6183,0.3845,4.7451,0.2362,10.7503
3.293,24.5433,4.3477,2.6508,0.3860,4.7374,0.2406,10.5995
3.303,24.4088,4.3455,2.6816,0.3873,4.7271,0.2454,10.4345
3.313,24.2521,4.3391,2.7107,0.3884,4.7145,0.2505,10.2563
3.323,24.0748,4.3286,2.7380,0.3893,4.7001,0.2561,10.0660
3.333,23.8788,4.3140,2.7634,0.3902,4.6841,0.2620,9.8647
3.343,23.6660,4.2958,2.7872,0.3910,4.6671,0.2683,9.6535
3.353,23.4386,4.2740,2.8093,0.3918,4.6496,0.2749,9.4336
3.363,23.1986,4.2490,2.8297,0.3926,4.6319,0.2820,9.2063
3.373,22.9484,4.2211,2.8487,0.3935,4.6145,0.2895,8.9728
3.383,22.6901,4.1906,2.8663,0.3945,4.5978,0.2973,8.7342
3.393,22.4260,4.1578,2.8826,0.3957,4.5823,0.3055,8.4918
3.403,22.1585,4.1232,2.8979,0.3971,4.5685,0.3141,8.2467
3.413,21.8897,4.0871,2.9123,0.3987,4.5567,0.3230,8.0000
3.423,21.6218,4.0499,2.9261,0.4005,4.5472,0.3322,7.7529
3.433,21.3568,4.0120,2.9392,0.4027,4.5406,0.3417,7.5063
3.443,21.0969,3.9738,2.9521,0.4052,4.5370,0.3514,7.2612
3.453,20.8440,3.9359,2.9650,0.4081,4.5369,0.3613,7.0185
3.463,20.5999,3.8985,2.9779,0.4114,4.5405,0.3715,6.7790
3.473,20.3662,3.8620,2.9911,0.4151,4.5480,0.3818,6.5434
3.483,20.1444,3.8269,3.0049,0.4193,4.5598,0.3921,6.3124
3.493,19.9359,3.7936,3.0193,0.4239,4.5759,0.4026,6.0866
3.503,19.7419,3.7622,3.0347,0.4291,4.5965,0.4130,5.8664
3.513,19.5634,3.7333,3.0510,0.4347,4.6218,0.4234,5.6524
3.523,19.4013,3.7070,3.0685,0.4409,4.6518,0.4337,5.4447
3.533,19.2564,3.6837,3.0873,0.4477,4.6866,0.4438,5.2438
3.543,19.1291,3.6636,3.1076,0.4550,4.7262,0.4538,5.0499
3.553,19.0200,3.6469,3.1293,0.4628,4.7706,0.4635,4.8630
3.563,18.9291,3.6337,3.1525,0.4712,4.8198,0.4729,4.6833
3.573,18.8566,3.6242,3.1773,0.4802,4.8736,0.4819,4.5109
3.583,18.8025,3.6184,3.2037,0.4897,4.9321,0.4906,4.3458
3.593,18.7664,3.6165,3.2317,0.4997,4.9949,0.4989,4.1878
3.603,18.7480,3.6184,3.2612,0.5103,5.0621,0.5067,4.0370
3.613,18.7470,3.6241,3.2921,0.5215,5.1333,0.5140,3.8933
3.623,18.7625,3.6335,3.3244,0.5331,5.2085,0.5208,3.7564
3.633,18.7940,3.6466,3.3579,0.5452,5.2873,0.5271,3.6264
3.643,18.8406,3.6630,3.3925,0.5578,5.3694,0.5327,3.5030
3.653,18.9013,3.6828,3.4280,0.5708,5.4547,0.5379,3.3860
3.663,18.9752,3.7057,3.4642,0.5842,5.5427,0.5424,3.2753
3.673,19.0611,3.7313,3.5009,0.5980,5.6332,0.5464,3.1707
3.683,19.1579,3.7595,3.5379,0.6121,5.7258,0.5498,3.0720
3.693,19.2643,3.7899,3.5749,0.6265,5.8203,0.5526,2.9790
3.703,19.3792,3.8223,3.6117,0.6411,5.9161,0.5548,2.8916
3.713,19.5012,3.8562,3.6481,0.6559,6.0130,0.5566,2.8094
3.723,19.6291,3.8913,3.6837,0.6708,6.1105,0.5578,2.7324
3.733,19.7616,3.9274,3.7183,0.6858,6.2085,0.5586,2.6603
3.743,19.8974,3.9639,3.7516,0.7009,6.3063,0.5589,2.5930
3.753,20.0352,4.0006,3.7835,0.7159,6.4038,0.5589,2.5303
3.763,20.1739,4.0371,3.8135,0.7309,6.5006,0.5584,2.4721
3.773,20.3122,4.0731,3.8416,0.7457,6.5963,0.5577,2.4180
3.783,20.4491,4.1082,3.8675,0.7603,6.6906,0.5568,2.3681
3.793,20.5836,4.1421,3.8909,0.7747,6.7832,0.5556,2.3221
3.803,20.7147,4.1745,3.9118,0.7888,6.8739,0.5543,2.2799
3.813,20.8415,4.2052,3.9300,0.8026,6.9625,0.5529,2.2413
3.823,20.9633,4.2339,3.9452,0.8160,7.0485,0.5515,2.2062
3.833,21.0791,4.2604,3.9576,0.8289,7.1320,0.5501,2.1743
3.843,21.1886,4.2844,3.9668,0.8414,7.2127,0.5487,2.1456
3.853,21.2910,4.3059,3.9730,0.8534,7.2904,0.5475,2.1198
3.863,21.3860,4.3246,3.9760,0.8648,7.3650,0.5465,2.0969
3.873,21.4733,4.3405,3.9758,0.8756,7.4365,0.5457,2.0766
3.883,21.5524,4.3535,3.9725,0.8859,7.5047,0.5452,2.0587
3.893,21.6236,4.3636,3.9662,0.8955,7.5698,0.5450,2.0433
3.903,21.6865,4.3708,3.9568,0.9045,7.6316,0.5452,2.0300
3.913,21.7413,4.3749,3.9444,0.9128,7.6903,0.5458,2.0188
3.923,21.7885,4.3763,3.9293,0.9205,7.7460,0.5468,2.0096
3.933,21.8280,4.3749,3.9114,0.9276,7.7986,0.5482,2.0022
3.943,21.8600,4.3707,3.8909,0.9340,7.8485,0.5501,1.9965
3.953,21.8850,4.3640,3.8680,0.9398,7.8956,0.5524,1.9924
3.963,21.9033,4.3547,3.8427,0.9450,7.9403,0.5553,1.9897
3.973,21.9154,4.3431,3.8153,0.9496,7.9826,0.5586,1.9884
3.983,21.9222,4.3294,3.7859,0.9536,8.0230,0.5625,1.9883
3.993,21.9240,4.3137,3.7548,0.9570,8.0616,0.5668,1.9894
4.003,21.9215,4.2963,3.7219,0.9599,8.0987,0.5715,1.9915
4.013,21.9155,4.2773,3.6876,0.9624,8.1347,0.5768,1.9948
4.023,21.9067,4.2570,3.6520,0.9644,8.1699,0.5824,1.9989
4.033,21.8957,4.2356,3.6152,0.9659,8.2046,0.5885,2.0039
4.043,21.8833,4.2132,3.5775,0.9671,8.2392,0.5950,2.0096
4.053,21.8704,4.1902,3.5390,0.9680,8.2741,0.6018,2.0161
4.063,21.8576,4.1667,3.4998,0.9686,8.3096,0.6089,2.0233
4.073,21.8456,4.1430,3.4601,0.9689,8.3460,0.6163,2.0310
4.083,21.8353,4.1193,3.4201,0.9691,8.3838,0.6240,2.0393
4.093,21.8273,4.0959,3.3798,0.9691,8.4233,0.6318,2.0481
4.103,21.8223,4.0728,3.3394,0.9690,8.4648,0.6399,2.0573
4.113,21.8211,4.0504,3.2991,0.9688,8.5088,0.6480,2.0670
4.123,21.8242,4.0287,3.2589,0.9686,8.5555,0.6563,2.0770
4.133,21.8320,4.0080,3.2189,0.9685,8.6051,0.6646,2.0873
4.143,21.8451,3.9885,3.1792,0.9685,8.6580,0.6729,2.0979
4.153,21.8640,3.9701,3.1399,0.9685,8.7144,0.6812,2.1087
4.163,21.8890,3.9532,3.1010,0.9688,8.7745,0.6894,2.1197
4.173,21.9204,3.9377,3.0626,0.9692,8.8385,0.6975,2.1309
4.183,21.9585,3.9238,3.0248,0.9699,8.9064,0.7054,2.1423
4.193,22.0035,3.9116,2.9876,0.9709,8.9785,0.7132,2.1538
4.203,22.0556,3.9010,2.9509,0.9722,9.0547,0.7208,2.1655
4.213,22.1147,3.8922,2.9149,0.9738,9.1351,0.7281,2.1773
4.223,22.1811,3.8851,2.8796,0.9758,9.2196,0.7352,2.1892
4.233,22.2545,3.8798,2.8449,0.9782,9.3082,0.7420,2.2013
4.243,22.3351,3.8763,2.8109,0.9810,9.4007,0.7485,2.2137
4.253,22.4226,3.8745,2.7776,0.9842,9.4972,0.7547,2.2263
4.263,22.5172,3.8745,2.7449,0.9880,9.5974,0.7606,2.2392
4.273,22.6184,3.8762,2.7130,0.9921,9.7011,0.7662,2.2524
4.283,22.7261,3.8794,2.6817,0.9968,9.8082,0.7714,2.2660
4.293,22.8399,3.8843,2.6510,1.0019,9.9183,0.7762,2.2802
4.303,22.9597,3.8906,2.6211,1.0075,10.0311,0.7807,2.2949
4.313,23.0852,3.8984,2.5918,1.0136,10.1465,0.7849,2.3102
4.323,23.2160,3.9075,2.5632,1.0201,10.2641,0.7887,2.3262
4.333,23.3517,3.9179,2.5353,1.0271,10.3836,0.7922,2.3430
4.343,23.4919,3.9294,2.5080,1.0344,10.5045,0.7953,2.3607
4.353,23.6362,3.9420,2.4814,1.0422,10.6267,0.7981,2.3792
4.363,23.7842,3.9556,2.4554,1.0503,10.7496,0.8006,2.3988
4.373,23.9354,3.9700,2.4301,1.0588,10.8730,0.8027,2.4193
4.383,24.0894,3.9851,2.4054,1.0675,10.9966,0.8045,2.4409
4.393,24.2457,4.0010,2.3814,1.0765,11.1200,0.8060,2.4635
4.403,24.4036,4.0173,2.3579,1.0857,11.2428,0.8071,2.4871
4.413,24.5626,4.0341,2.3351,1.0951,11.3647,0.8080,2.5118
4.423,24.7221,4.0511,2.3128,1.1045,11.4854,0.8085,2.5374
4.433,24.8815,4.0684,2.2911,1.1140,11.6045,0.8086,2.5640
4.443,25.0403,4.0857,2.2700,1.1235,11.7218,0.8085,2.5913
4.453,25.1982,4.1030,2.2493,1.1330,11.8372,0.8080,2.6194
4.463,25.3544,4.1202,2.2291,1.1424,11.9504,0.8072,2.6481
4.473,25.5086,4.1373,2.2094,1.1517,12.0613,0.8060,2.6773
4.483,25.6603,4.1540,2.1901,1.1608,12.1697,0.8045,2.7068
4.493,25.8092,4.1705,2.1711,1.1698,12.2756,0.8027,2.7365
4.503,25.9550,4.1866,2.1526,1.1786,12.3790,0.8006,2.7662
4.513,26.0974,4.2023,2.1343,1.1871,12.4799,0.7980,2.7957
4.523,26.2363,4.2175,2.1163,1.1954,12.5784,0.7952,2.8249
4.533,26.3717,4.2323,2.0987,1.2036,12.6747,0.7920,2.8535
4.543,26.5033,4.2466,2.0813,1.2114,12.7687,0.7885,2.8815
4.553,26.6314,4.2605,2.0641,1.2191,12.8608,0.7847,2.9087
4.563,26.7561,4.2740,2.0472,1.2266,12.9512,0.7806,2.9348
4.573,26.8778,4.2872,2.0305,1.2339,13.0402,0.7762,2.9598
4.583,26.9967,4.3000,2.0141,1.2411,13.1281,0.7715,2.9835
4.593,27.1132,4.3127,1.9979,1.2482,13.2153,0.7666,3.0059
4.603,27.2278,4.3252,1.9820,1.2553,13.3019,0.7614,3.0268
4.613,27.3407,4.3376,1.9664,1.2623,13.3884,0.7561,3.0462
4.623,27.4526,4.3500,1.9512,1.2693,13.4749,0.7505,3.0640
4.633,27.5638,4.3624,1.9362,1.2764,13.5619,0.7449,3.0802
4.643,27.6748,4.3751,1.9217,1.2836,13.6495,0.7391,3.0947
4.653,27.7861,4.3879,1.9076,1.2909,13.7379,0.7332,3.1076
4.663,27.8978,4.4011,1.8939,1.2984,13.8274,0.7273,3.1188
4.673,28.0104,4.4145,1.8806,1.3061,13.9179,0.7213,3.1285
4.683,28.1241,4.4283,1.8679,1.3139,14.0096,0.7154,3.1365
4.693,28.2388,4.4425,1.8557,1.3220,14.1023,0.7095,3.1431
4.703,28.3549,4.4570,1.8441,1.3303,14.1962,0.7037,3.1481
4.713,28.4721,4.4719,1.8330,1.3388,14.2909,0.6980,3.1518
4.723,28.5903,4.4871,1.8225,1.3475,14.3863,0.6924,3.1542
4.733,28.7095,4.5027,1.8126,1.3564,14.4823,0.6870,3.1553
4.743,28.8292,4.5185,1.8033,1.3654,14.5785,0.6817,3.1553
4.753,28.9489,4.5344,1.7946,1.3745,14.6744,0.6767,3.1542
4.763,29.0682,4.5504,1.7864,1.3837,14.7697,0.6718,3.1522
4.773,29.1865,4.5663,1.7789,1.3929,14.8641,0.6672,3.1492
4.783,29.3035,4.5822,1.7719,1.4022,14.9570,0.6628,3.1454
4.793,29.4184,4.5978,1.7654,1.4113,15.0481,0.6587,3.1409
4.803,29.5306,4.6132,1.7595,1.4204,15.1370,0.6548,3.1357
4.813,29.6397,4.6281,1.7541,1.4293,15.2231,0.6511,3.1300
4.823,29.7450,4.6425,1.7491,1.4379,15.3062,0.6477,3.1238
4.833,29.8459,4.6564,1.7445,1.4463,15.3858,0.6445,3.1172
4.843,29.9421,4.6696,1.7404,1.4544,15.4617,0.6416,3.1104
4.853,30.0332,4.6820,1.7366,1.4621,15.5334,0.6390,3.1034
4.863,30.1187,4.6937,1.7333,1.4695,15.6009,0.6365,3.0963
4.873,30.1984,4.7045,1.7302,1.4764,15.6638,0.6343,3.0892
4.883,30.2720,4.7145,1.7275,1.4828,15.7220,0.6323,3.0822
4.893,30.3394,4.7236,1.7250,1.4888,15.7754,0.6305,3.0753
4.903,30.4005,4.7318,1.7228,1.4943,15.8239,0.6289,3.0687
4.913,30.4551,4.7391,1.7209,1.4992,15.8674,0.6275,3.0625
4.923,30.5035,4.7456,1.7192,1.5036,15.9060,0.6262,3.0568
4.933,30.5455,4.7511,1.7178,1.5075,15.9397,0.6252,3.0515
4.943,30.5812,4.7559,1.7165,1.5108,15.9684,0.6243,3.0469
4.953,30.6109,4.7598,1.7155,1.5136,15.9922,0.6236,3.0429
4.963,30.6344,4.7628,1.7147,1.5158,16.0112,0.6230,3.0396
4.973,30.6520,4.7651,1.7141,1.5175,16.0254,0.6226,3.0371
4.983,30.6637,4.7667,1.7137,1.5186,16.0349,0.6223,3.0355
4.993,30.6695,4.7674,1.7135,1.5192,16.0396,0.6222,3.0346
